play	doc	page	file	line_id	label	xmlid	line_text
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_30809573.xml	r6l10	פישל	fishl	פישל: איך פרעג אַייך אַליין איז נישט דער שדוּך אַ גליק פאר אוּנזער
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_30809573.xml	r6l12	ירוחם	yerukhem	ירוחם: אוּנזער דבורה'לע, הער נוּר איך בּעט דיך ווער עס זאגט אוּנזער
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_30809573.xml	line_1647439870331_1168	פישל	fishl	פישל: אוי, הלואי וואָלט איך געמעגט זאָגען מיין דבורה'לע.
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_30809573.xml	line_1647439941581_1173	ירוחם	yerukhem	ירוחם: וואס...?
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_30809573.xml	r6l18	פישל	fishl	פישל: פאַר וואָס בּין איך נישט אַ אַ אַ קייזער, וואַלט זי דאך געווען מייַן
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_30809573.xml	line_1647440099728_1206	בערמאן	berman	בערמאן: הער מיך אויס פאטער. אַלס צוועלף יעהריג יוּנגעל איז יוּדעלע
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l2	פישל	fishl	פישל: אַז יהוּדא'לע אוּן דְבוֹרֶה'לֶע (זיפצט) אוֹי!
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l3	יאכנע	yakhne	יאכנע: זֶענֶען אָפְשֵר פערליעבּט?
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l4	פישל	fishl	פישל: פערליעבּט גָאר? זַיי זענעָן פערבּרענט, פֶערְסמאלֶעט.
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	line_1647439667373_1128	ירוחם	yerukhem	ירוחם: פאַר וואַס'זשׁע דִי גולְם האסטוּ בּיז אַ הֶער גֶעשׁוויגֶען? נוּ זאָג!
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l7	פישל	fishl	פישל: וַוייל אִיך האבּ מוֹרָאָ גֶעהַאט אַז אִיהר וֶועט זִיך בּייזערן אוּן אִיהר
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	line_1647439737534_1145	ירוחם	yerukhem	ירוחם: נַא?
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l9	פישל	fishl	פישל: נַא אוּן אִיך וִויל אָבּער יאָ דֶעם שדוּך!
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	line_1647439794112_1156	ירוחם	yerukhem	ירוחם: דוּא??
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l10	פישל	fishl	פישל: אִיך פרעֶג אַייך אַליין אִיז נִישְׁט דֶער שדוּך אַ גלִיק פאַר אוּנזער
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l12	ירוחם	yerukhem	ירוחם: אוּנזער דְבוֹרֶה'לֶע, הֶער נוּר אִיך בּעט דִיך ווֶער עֶס זאָגְט אוּנזער
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	line_1647439870331_1168	פישל	fishl	פישל: אוֹי, הַלְוַאִי וואָלט אִיך גֶעמֶעגט זאָגען מַיין דְבוֹרֶה'לֶע.
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	line_1647439941581_1173	ירוחם	yerukhem	ירוחם: וואָס...?
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	r6l18	פישל	fishl	פישל: פאַר וואָס בּין אִיך נִישְׁט אַ אַ אַ קֵייזֶער, וואַלט זִי דָאך גֶעווֶען מייַן
Yudale_der_blinder,_Emkroyt1908	828539	12	0012_OTgwNjYwMDE.111007900.xml	line_1647440099728_1206	בערמאן	berman	בערמאן: הֶער מִיך אויִס פָאטֶער. אַלס צוועלְף יעהרִיג יוּנגעל אִיז יוּדעלע
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	line_1647440536815_1366	יאכנע	yakhne	יאכנע: אַז די קינדער האבּען זיך ליעבּ אוּן עשירות איז אויך דא פאר
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	line_1647440555459_1378	בערמאן	berman	בערמאן: פאטער, איבּערלאזען מיר דעם צוּפאל, קוּם מוּטער איך וויל
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	r1l10	ירוחם	yerukhem	"ירוחם: עס זאָל זיין שטיל! (קאָמפאניערט) רבּש""ע א. ז. וו."
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	r1l13	פישל	fishl	פישל: (צייגט ירוחם) חזן דארט זינגט מען אויף נָאטען!
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	r1l14	ירוחם	yerukhem	ירוחם: (גייט צו) וואָס טהוּט איהר די בּיידע אַה?
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	line_1647440626864_1390	אלטעריל	alteril	אלטעריל: מיר האַבּען איבּערגעזינגען דאם דועט.
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	line_1647440635820_1397	פישל	fishl	פישל: געזוּנגען זאגט ער? ער האַט טאקי געצימבּעלט.
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	r1l22	ירוחם	yerukhem	ירוחם: אַלטעריל דיין טאַטע לאָזט דיך לערנען נאָטען בּיי מיר, אָבּער
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	r1l30	ירוחם	yerukhem	ירוחם: ווי אַהין קריכסטוּ? געה! (ווייזט אויף די צווייטע זייט) נוּ, (ווייזט איהר
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	r1l37	יודאלע	yudale	יודאלע: יא דבורה'לע דאָס האסטוּ דאמאלס געזוּנגען ווען איך האבּ צוּם
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	r1l43	דבורה	dvorele	דבורה: מיין ארמער פריינד.
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_30809575.xml	line_1647440919361_1470	יודאלע	yudale	יודאלע: וואָלט איך געוועזען בּלינד געבּוירען געווארען וואָלט דָאס גן-עדן
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	line_1647440536815_1366	יאכנע	yakhne	יאכנע: אַז דִי קיִנְדעֶר האבּען זִיך ליעבּ אוּן עשִׁירות אִיז אוֹיך דָא פאַר
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	line_1647440555459_1378	בערמאן	berman	בערמאן: פָאטֶער, איבּערלאזען מִיר דֶעם צוּפאל, קוּם מוּטער אִיך וִויל
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	r1l10	ירוחם	yerukhem	ירוחם: עֶס זאָל זַיין שׁטִיל! (קאָמפאניערט) רבּש'ע אַ. זַ. וו.
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	r1l13	פישל	fishl	פישל: (צייגט ירוחט) חַזֶן דָארְט זִינְגְט מֶען אוֹיף נָאטען!
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	r1l14	ירוחם	yerukhem	ירוחם: (גייט צו) וואָס טהוּט אִיהר דִי בּיידע אַה?
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	line_1647440626864_1390	אלטעריל	alteril	אלטעריל: מִיר האַבּען איבּערגעזינגען דאם דוּעֶט.
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	line_1647440635820_1397	פישל	fishl	פישל: געזוּנגען זאָגְט עֵר? עֵר האַט טאקִי געצימבּעלט.
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	r1l22	ירוחם	yerukhem	ירוחם: אַלטעריל דַיין טאַטע לאָזט דִיך לֶערְנֶען נאָטען בּיי מִיר, אָבּער
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	r1l30	ירוחם	yerukhem	ירוחם: ווִי אַהין קריכסטוּ? גֶעה! (ווייזט אויף די צווייטע זייט) נוּ, (וֵוייזְט אִיהר
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	r1l37	יודאלע	yudale	יודאלע: יאָ דְבוֹרֶה'לֶע דאָס האסטוּ דֵאמָאלְס געזוּנגען ווֶען אִיך האבּ צוּם
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	r1l43	דבורה	dvorele	דבורה: מַיין ארְמֶער פרייַנד.
Yudale_der_blinder,_Emkroyt1908	828539	13	0013_OTgwNjYwMDE.111007901.xml	line_1647440919361_1470	יודאלע	yudale	יודאלע: וואָלט אִיך גֶעוֶועזֶען בּלינד געבּוירען גֶעווֶארֶען וואָלט דָאס גןֶעדְן
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512699236_134	דבורה	dvorele	דבורה: אָ ווִי פִיהלֶע אִיך מִיט דִיר מִיט!
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512714692_139	יודאלע	yudale	יודאלע: דָאך דְבוֹרֶה'לֶע הֶערֶע מִיך אויִס! הַיינְט וִויל אִיך דִיר עֶנְדְלִיך
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512770473_164	דבורה	dvorele	דבורה: דַיין אִיז מַיין העֶרץ שׁוֹין לאַנְג אוּן דַיין וִויל אִיך עוויג בּלייבּען
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512812263_179	יודאלע	yudale	יודאלע: ליכְט! יֶעצְט פעהלסטוּ מִיר נִיכְט מֶעהר! זִיען ליעבּע אִיז ליכְט
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512865576_199	דבורה	dvorele	דבורה: אָה, גלויבּע מִיר, אִיך שְׁוֶוערעֶ דִיר, דַיין ליכְט וִויל אִיך זייַן.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512884576_204	יודאלע	yudale	יודאלע: אִיך גלויבּע דִיר אָ געליעבּטע מַיין.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512903450_209	דבורה	dvorele	דבורה: דִיך בּעגלייטען מַיין לעבּען לאַנְג.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512918897_214	ביידע	beyde	ביידע: נִיע זִיך שַׁיידֶען נִיע זיךְ קוועהלֶען,
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512945307_224	דבורה	dvorele	דבורה: אָ גלויבּע מִיר, אִיך שְׁוֶוערעֶ דִיר, דַיין ליכְט אוֹי וֶועל אִיך זייַן.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_30809577.xml	line_1647512960936_229	יודאלע	yudale	יודאלע: אִיך גלויבּע דִיר אַ געליעבּטע, מַיין ליכְט אוּן מַיין שַׁיין,
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512699236_134	דבורה	dvorele	דבורה: אָ ווִי פִיהלֶע אִיך מִיט דִיר מִיט!
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512714692_139	יודאלע	yudale	יודאלע: דָאך דְבוֹרֶה'לֶע הֶערֶע מִיך אויִס! הַיינְט וִויל אִיך דִיר עֶנְדְלִיך
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512770473_164	דבורה	dvorele	דבורה: דַיין אִיז מַיין העֶרץ שׁוֹין לאַנְג אוּן דַיין וִויל אִיך עוויג בּלייבּען
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512812263_179	יודאלע	yudale	יודאלע: ליכְט! יֶעצְט פעהלסטוּ מִיר נִיכְט מֶעהר! זִיען ליעבּע אִיז ליכְט
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512865576_199	דבורה	dvorele	דבורה: אָה, גלויבּע מִיר, אִיך שְׁוֶוערעֶ דִיר, דַיין ליכְט וִויל אִיך זייַן.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512884576_204	יודאלע	yudale	יודאלע: אִיך גלויבּע דִיר אָ געליעבּטע מַיין.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512903450_209	דבורה	dvorele	דבורה: דִיך בּעגלייטען מַיין לעבּען לאַנְג.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512945307_224	דבורה	dvorele	דבורה: אָ גלויבּע מִיר, אִיך שְׁוֶוערעֶ דִיר, דַיין ליכְט אוֹי וֶועל אִיך זייַן.
Yudale_der_blinder,_Emkroyt1908	828539	14	0014_OTgwNjYwMDE.111007902.xml	line_1647512960936_229	יודאלע	yudale	יודאלע: אִיך גלויבּע דִיר אַ געליעבּטע, מַיין ליכְט אוּן מַיין שַׁיין,
Yudale_der_blinder,_Emkroyt1908	828539	15	0015_30809579.xml	line_1647513088556_300	דבורה	dvorele	דבורה: פִילֵייכט אִיז מֶעגלִיך נָאך, פאַר דִיר אוֹיך הִילְפֶע בּעהט
Yudale_der_blinder,_Emkroyt1908	828539	15	0015_30809579.xml	r1l4	ביידע	beyde	ביידע: אָשא עינִי אָל ההרִים, דִיא אוֹיגען העבּען מִיר צוּ דִיר אַרויף
Yudale_der_blinder,_Emkroyt1908	828539	15	0015_30809579.xml	line_1647513247807_331	דבורה	dvorele	דבורה: ווֶער קֶען אוּנְז הֶעלְפֶען?
Yudale_der_blinder,_Emkroyt1908	828539	15	0015_30809579.xml	line_1647513264664_336	ביידע	beyde	ביידע: ווֶער — דִי הִילְפֶע אִיז נוּר עֵר. עֵר.
Yudale_der_blinder,_Emkroyt1908	828539	15	0015_OTgwNjYwMDE.111007903.xml	line_1647513088556_300	דבורה	dvorele	דבורה: פִילֵייכט אִיז מֶעגלִיך נָאך, פאַר דִיר אוֹיך הִילְפֶע בּעהט
Yudale_der_blinder,_Emkroyt1908	828539	15	0015_OTgwNjYwMDE.111007903.xml	line_1647513247807_331	דבורה	dvorele	דבורה: ווֶער קֶען אוּנְז הֶעלְפֶען?
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_30809581.xml	line_1647513493621_443	בערמאן	berman	בערמאן: ווילְקאמֶען הֶערְר וַואלְדְמאן, טוֹיזֶענְד מָאהל ווילְקאמֶען, דַארְף
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_30809581.xml	line_1647513578257_461	וואלדמאן	hertsl_valdman	וואלדמאן: אִיך בּין נֵייגֶערִיג צוּ זעֶהן דַיינֶע שׁוועסטֶער, וֶועלְכֶע הָאט
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_30809581.xml	line_1647513628553_469	איסר	iser	איסר: אִיך האבּ דֶערְצֶעהלְט דֶעם גְרוֹיסֶען גְבִיר ר' הֶערְצֶעלֶע וַואלְדְמאן.
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_30809581.xml	line_1647513648477_475	בערמאן	berman	בערמאן: אִיך רוּף בּאלד מַיין שׁוועסטֶער, ענטשוּלדיגען זִיא הֶערְר
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_30809581.xml	line_1647513678437_482	וואלדמאן	hertsl_valdman	וואלדמאן: זֶענְט אִיהר איבּערצייגט אַז צווישֶׁען יוּדאלען אוּן דֶעם חַזָן'ס
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_30809581.xml	line_1647513734454_493	איסר	iser	איסר: ר' הֶערְצֶעלֶע, אִיך בּין אַ יוּד וואָס אִיך האבּ ליעבּ צוּ טהוּן מצוֹת
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_30809581.xml	line_1647513824666_514	וואלדמאן	hertsl_valdman	וואלדמאן: אַזוי! (אפארט) דֶער בּלינדער האַט זִיך בּלינדערהייט אויִס⸗
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_OTgwNjYwMDE.111007904.xml	line_1647513493621_443	בערמאן	berman	בערמאן: ווילְקאמֶען הֶערְר וַואלְדְמאן, טוֹיזֶענְד מָאהל ווילְקאמֶען, דַארְף
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_OTgwNjYwMDE.111007904.xml	line_1647513578257_461	וואלדמאן	hertsl_valdman	וואלדמאן: אִיך בּין נֵייגֶערִיג צוּ זעֶהן דַיינֶע שׁוועסטֶער, וֶועלְכֶע הָאט
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_OTgwNjYwMDE.111007904.xml	line_1647513628553_469	איסר	iser	איסר: אִיך האבּ דֶערְצֶעהלְט דֶעם גְרוֹיסֶען גְבִיר ר הֶערְצֶעלֶע וַואלְדְמאן.
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_OTgwNjYwMDE.111007904.xml	line_1647513648477_475	בערמאן	berman	בערמאן: אִיך רוּף בּאלד מַיין שׁוועסטֶער, ענטשוּלדיגען זִיא הֶערְר
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_OTgwNjYwMDE.111007904.xml	line_1647513678437_482	וואלדמאן	hertsl_valdman	וואלדמאן: זֶענְט אִיהר איבּערציינט אַז צווישֶׁען יוּדאלען אוּן דֶעם חַזָן'ס
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_OTgwNjYwMDE.111007904.xml	line_1647513734454_493	איסר	iser	איסר: ר הֶערְצֶעלֶע, אִיך בּין אַ יוּד וואָס אִיך האבּ ליעבּ צוּ טהוּן מצות
Yudale_der_blinder,_Emkroyt1908	828539	16	0016_OTgwNjYwMDE.111007904.xml	line_1647513824666_514	וואלדמאן	hertsl_valdman	וואלדמאן: אַזוי! (אפארט) דֶער בּלינדער האַט זִיך בּלינדערהייט אויִס⸗
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647514508215_794	איסר	iser	איסר: ר‘ הֶערְצֶענְיוּ! לְמַעְן הַשֵם לָאזְט דֶעם שִדוּך נִישְט צוּ, דֶעם חַזָן‘ס
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	r16l12	וואלדמאן	hertsl_valdman	וואלדמאן: אִיהר?
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	r16l13	איסר	iser	איסר: הַלְוַאי זָאלְט אִיהר אַזוי לֶעבֶּען מִיט מִיר! אָבֶּער אִיך הָאבּ נִישְט
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647514855835_841	וואלדמאן	hertsl_valdman	וואלדמאן: יָא נָאטֶען!
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647515351638_848	איסר	iser	איסר: גִיבְּט אַכְטוּנְג!
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	r16l22	וואלדמאן	hertsl_valdman	וואלדמאן: וִוירְקְלִיך?
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647515372506_855	איסר	iser	איסר: ר' הֶערְצִינְיוּ! דֶעם חַזָן'ס זִיהן אִיז בַּיי אַייך אַ בּוּכהַאלְטֶער הָאט
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647514313302_778	וואלדמאן	hertsl_valdman	וואלדמאן: אִיך דַאנְק אַייך ר‘ אִיסָר פאַר אַייעֶרֶע נַאכְרִיכְט, קוּמְט עֶפְטֶער
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647514304564_774	איסר	iser	איסר: איךְ וֶועל אַייך גֶעווִיס בֶּעזוּכֶען אָבֶּער צֵייט הָאבּ אִיך נוּר 3 מָאל אִין
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647514265313_760	ראזא	raza	ראזא: פָאטֶער! פָאטֶער! (פרייליך) מֵיין פָאטֶער!
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	r16l40	וואלדמאן	hertsl_valdman	וואלדמאן: דוּ דָא?
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_30809583.xml	line_1647514262635_756	ראזא	raza	ראזא: אִיך בִּין געווֶעהן נייגֶערִיג זִי צוּ זֶעהֶען, דַאנְקָע דִיר פֶאטֶער, אִיהר
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647514508215_794	איסר	iser	איסר: ר‘ הֶערְצֶענְיוּ! לְמַעְן הַשֵם לָאזְט דֶעם שִדוּך נִישְט צוּ, דֶעם חַזָן‘ס
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	r16l12	וואלדמאן	hertsl_valdman	וואלדמאן: אִיהר?
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	r16l13	איסר	iser	איסר: הַלְוַאי זָאלְט אִיהר אַזוי לֶעבֶּען מִיט מִיר! אָבֶּער אִיך הָאבּ נִישְט
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647514855835_841	וואלדמאן	hertsl_valdman	וואלדמאן: יָא נָאטֶען!
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647515351638_848	איסר	iser	איסר: גִיבְּט אַכְטוּנְג!
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	r16l22	וואלדמאן	hertsl_valdman	וואלדמאן: וִוירְקְלִיך?
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647515372506_855	איסר	iser	איסר: ר' הֶערְצִינְיוּ! דֶעם חַזָן'ס זִיהן אִיז בַּיי אַייך אַ בּוּכהַאלְטֶער הָאט
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647514313302_778	וואלדמאן	hertsl_valdman	וואלדמאן: אִיך דַאנְק אַייך ר‘ אִיסָר פאַר אַייעֶרֶע נַאכְרִיכְט, קוּמְט עֶפְטֶער
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647514304564_774	איסר	iser	איסר: איךְ וֶועל אַייך גֶעווִיס בֶּעזוּכֶען אָבֶּער צֵייט הָאבּ אִיך נוּר 3 מָאל אִין
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647514265313_760	ראזא	raza	ראזא: פָאטֶער! פָאטֶער! (פרייליך) מֵיין פָאטֶער!
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	r16l40	וואלדמאן	hertsl_valdman	וואלדמאן: דוּ דָא?
Yudale_der_blinder,_Emkroyt1908	828539	17	0017_OTgwNjYwMDE.111007905.xml	line_1647514262635_756	ראזא	raza	ראזא: אִיך בִּין געווֶעהן נייגֶערִיג זִי צוּ זֶעהֶען, דַאנְקָע דִיר פֶאטֶער, אִיהר
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l2	וואלדמאן	hertsl_valdman	וואלדמאן: אִיך ווֶעל זִי שׁוֹין זֶעהן, הֶער וָואס דָא טְהוּט זִיך אַבִּיסֶעל?
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647515649660_1000	ראזא	raza	ראזא: פְרֵייט עֶס דִיך נִישט ווָאס אוּנְזעֶר יוּדַאלֶע אִיז גֶערֶעטֶעט?
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l3	וואלדמאן	hertsl_valdman	וואלדמאן: (בּייז) אִיך פְרֵייא מִיך, אִיך פְרֵייא מִיך, אוּן דוּל מִיר נִישְט
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647515963088_1015	ראזא	raza	ראזא: פָאטֶער! פַאר ווָאס בִּיזְטוּ דֶעם אוּנְגְלִיקְלִיכֶען בְּלִינְדֶען אויךְ נִישְט אַ
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647516001528_1029	וואלדמאן	hertsl_valdman	וואלדמאן: ווָאס אִיז דָאס? מוּסָר? דוּ זָאגְסְט מִיר מוּסָר?
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647516011353_1033	ראזא	raza	ראזא: אִיז עֶר דֶען נִישט זָא זַאנְפְט זָא גוּט?! אִיך הָאבּ אִיהם לִיעב וִוי מֵיין
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647516074562_1056	וואלדמאן	hertsl_valdman	וואלדמאן: (שפעטיש) זַיין אוּנְגְלִיק? ווָאס פֶעהלְט אִיהם דֶען? הָאט עֶר נִישט
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647516113808_1074	ראזא	raza	ראזא: אָבֶּער צוּ לֶעבֶּען אִין עֶווִיגֶע פִינְסְטֶערְנִיס, אָה וֶועה! וִוי שְרֶעקְלִיך
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647516166180_1086	וואלדמאן	hertsl_valdman	וואלדמאן: (אפארט) עֶר זָאל קורִירְט וֶוערֶען זָאגְט זִי? דַאן גֶעהֶערְט אִיהם
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l39	ראזא	raza	ראזא: אוּנְגלִיקְלִיכֶער יוּדַאלֶע!
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l40	וואלדמאן	hertsl_valdman	וואלדמאן: רָאזַא קוּם, אִיך הָאבּ עֶטְווָאס וִויכְטִיגֶעס מִיט דִיר צוּ רֶעדֶען.
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	line_1647516636042_1134	ראזא	raza	ראזא: אוּן זִי וִוילְסְטוּ נִישט זֶעהן?
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l41	וואלדמאן	hertsl_valdman	וואלדמאן: אִיך וֶועל זִי שׁוֹין זֶעהן, קוּם! (אב).
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l42	ראזא	raza	ראזא: (מיט א זיפץ) אַך, אָרְמער אוּנְגְלִיקְלִיכֶער יוּדַאלֶע! (אב).
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l45	אלטעריל	alteril	אלטעריל: וָואס אִיז דָאס פְרֵיידֶעלֶע? ווָאס הַאלְטְסְט דוּ אִין אֵיין קוּקֶען
Yudale_der_blinder,_Emkroyt1908	828539	18	0018_30809585.xml	r2l47	פריידעלע	freydale	פריידעלע: דֶער טַאטֶע הָאט מִיר אָנְגֶעזָאגְט אִיך זָאל מֶעהר נִיט קוּקֶען
